product_id,manufacturer,department,brand,commodity_desc,sub_commodity_desc,curr_size_of_product,beverage_category
1017061,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1017211,2135,DELI,National,SERVICE BEVERAGE,SV BEV: BEV/JUICE 50-100% JUIC,16 OZ,Other Beverages
1017254,1005,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,6/10 OZ,Juice
1017459,2442,NUTRITION,National,NON-DAIRY BEVERAGES,RICE BEVERAGE,QT,Other Beverages
1017499,69,GROCERY,Private,COCOA MIXES,HOT CHOCOLATE COCOA MIX,1.25 OZ,Other Beverages
1018023,2135,DELI,National,SERVICE BEVERAGE,SV BEV: BEV/JUICE 50-100% JUIC,32 OZ,Other Beverages
1018116,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1018375,69,GROCERY,Private,COFFEE,GROUND FLVR REG COFFEE,1.75 OZ,Coffee
1018583,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1018659,69,GROCERY,Private,COFFEE,REGULAR BEAN,12 OZ,Coffee
1018879,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,12 OZ,Carbonated Soft Drinks
1019089,5899,NUTRITION,National,WATER,SPRING WATER,.5 LTR,Water
1019247,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1 GA,Juice
1019443,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
1019461,69,GROCERY,Private,COFFEE,GROUND COFFEE,26 OZ,Coffee
1019820,5879,GROCERY,National,COFFEE,REGULAR BEAN,12 OZ,Coffee
1019865,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,.5 LTR,Carbonated Soft Drinks
1019940,1232,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,20 OZ,Carbonated Soft Drinks
1020442,658,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,TEA BAGS (SUPPLEMENT),16 CT,Tea
1020673,869,GROCERY,National,TEAS,TEA BAGS & BULK TEA,4.8 OZ,Tea
1021035,1046,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED W/SWEE,8 OZ,Coffee
1021133,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GAL,Juice
1021324,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1021660,531,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,3 OZ,Coffee
1021869,2201,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,18 CT,Tea
1022078,69,GROCERY,Private,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1022428,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1022465,69,GROCERY,Private,COCOA MIXES,MALTED MLK/SYRUP/PWDRS (EGGNOG,4.25 OZ,Other Beverages
1022695,69,GROCERY,Private,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,64 OZ,Juice
1022724,69,NUTRITION,Private,WATER,SPRING WATER,2.5 GAL,Water
1022988,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,240 OZ,Energy/Sports Drinks
1023027,1918,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1023196,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,5.5 OZ,Juice
1023356,869,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ,Carbonated Soft Drinks
1023420,869,GROCERY,National,SOFT DRINKS,TEA UNSWEETENED,96 OZ,Carbonated Soft Drinks
1023633,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1023761,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1023774,69,GROCERY,Private,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1023958,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
1024198,79,GROCERY,National,TEAS,TEA BAGS & BULK TEA,80 CT,Tea
1024291,1015,NUTRITION,National,BEVERAGE,CAN/BTL BEVERAGE,12 OZ,Other Beverages
1024319,1225,GROCERY,National,COFFEE,NON DAIRY CREAMER: DRY,35.3 OZ,Coffee
1024345,456,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED W/SWEE,10.5 OZ,Coffee
1025350,2135,DELI,National,SERVICE BEVERAGE,SV BEV: BEV/JUIC 10-50% JCE,24 OZ,Other Beverages
1025581,2000,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,192 OZ,Carbonated Soft Drinks
1025728,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1026056,456,GROCERY,National,COFFEE,GROUND DECAFFINATED,11.3 OZ,Coffee
1026085,5747,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,33.8 OZ,Carbonated Soft Drinks
1026135,869,GROCERY,National,TEAS,TEA BAGS & BULK TEA,20 CT,Tea
1026346,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,Juice
1026598,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 OZ,Carbonated Soft Drinks
1026637,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1026676,69,GROCERY,Private,TEAS,TEA BAGS & BULK TEA,24 CT,Tea
1027090,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
1027421,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1027480,456,GROCERY,National,COFFEE,INSTANT COFFEE REGULAR,12 OZ,Coffee
1027499,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1027642,827,GROCERY,National,CANNED JUICES,PINEAPPLE JUICE (OVER 50% JUIC,36 OZ,Juice
1027808,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1027849,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS MULTI-SERVE,128 OZ,Energy/Sports Drinks
1027874,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1028021,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1028282,1225,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,8 CT,Other Beverages
1028432,2004,NUTRITION,National,NON-DAIRY BEVERAGES,SOY BEVERAGE,32 OZ,Other Beverages
1028551,1875,GROCERY,National,SOFT DRINKS,TEA SWEETENED,20 OZ,Carbonated Soft Drinks
1029104,1988,GROCERY,National,CANNED JUICES,NON-CARB JCE (UNDER 50%JCE),32 OZ,Juice
1029272,69,GROCERY,Private,CANNED JUICES,PRUNE JUICE (OVER 50% JUICE),64 OZ,Juice
1029289,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,,Carbonated Soft Drinks
1029666,2105,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ,Carbonated Soft Drinks
1029834,1551,NUTRITION,National,BEVERAGE,CAN/BTL BEVERAGE,12 OZ,Other Beverages
1029894,2,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,.5 LTR,Carbonated Soft Drinks
1029968,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,Energy/Sports Drinks
1030122,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24 PK,Carbonated Soft Drinks
1030362,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1030538,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1030577,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,,Carbonated Soft Drinks
1030591,2028,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,1 LTR,Carbonated Soft Drinks
1031117,5692,GROCERY,National,COFFEE,REGULAR BEAN,16 OZ,Coffee
1031265,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 3 LITER BTL CARB (EXC,,Carbonated Soft Drinks
1031287,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1031521,103,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,9.5 OZ,Coffee
1031581,1875,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD UNSWE,12OZ/12PK,Carbonated Soft Drinks
1031828,69,GROCERY,Private,COFFEE,FLAVORED BEAN COFFEE,12 OZ,Coffee
1031864,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1032164,6268,NUTRITION,National,BEVERAGE,CAN/BTL BEVERAGE,12 OZ,Other Beverages
1032172,658,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,TEA BAGS (SUPPLEMENT),16 CT,Tea
1032284,869,GROCERY,National,TEAS,INSTANT TEA & TEA MIX,2.6 OZ,Tea
1032512,264,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,96 OZ,Carbonated Soft Drinks
1032541,69,GROCERY,Private,COFFEE,GROUND COFFEE,11 OZ,Coffee
1032549,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1032551,2135,DELI,National,SERVICE BEVERAGE,SV BEV: CARB BEVERAGE,24 OZ,Other Beverages
1032681,2434,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ/6PK,Carbonated Soft Drinks
1032752,1918,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1032784,658,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,TEA BAGS (SUPPLEMENT),16 CT,Tea
1033316,1046,GROCERY,National,COFFEE,INSTANT COFFEE REGULAR,L      8OZ,Coffee
1033324,69,GROCERY,Private,CANNED JUICES,LEMON JUICE & LIME JUICE (OVER,32 OZ,Juice
1033398,77,GROCERY,National,COFFEE,DECAF BEAN: REGULAR,12 OZ,Coffee
1033451,1437,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1033615,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,Juice
1033913,130,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,1 LTR,Carbonated Soft Drinks
1034405,69,GROCERY,Private,COFFEE,NON DAIRY CREAMER: DRY,8 OZ,Coffee
1034526,2135,GROCERY,National,CANNED JUICES,SV BEV: BEV/JUICE 50-100% JUIC,16 OZ,Juice
1034767,1543,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,PINT,Juice
1034795,1918,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1034868,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1034956,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE OTH,64 OZ,Juice
1035100,69,GROCERY,Private,TEAS,TEA BAGS & BULK TEA,12 OZ,Tea
1035156,1046,GROCERY,National,COFFEE,INSTANT DECAF FLVR COFFEE W/ S,4.5 OZ,Coffee
1035201,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 3 LITER BTL CARB (EXC,3 LTR,Carbonated Soft Drinks
1035238,1208,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS MULTI-SERVE,64 OZ,Energy/Sports Drinks
1035395,2224,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,2 LTR,Carbonated Soft Drinks
1035600,5818,GROCERY,National,COCOA MIXES,MALTED MLK/SYRUP/PWDRS (EGGNOG,12 OZ,Other Beverages
1035715,5149,GROCERY,National,SOFT DRINKS,ENERGY DRINK,8.3 OZ,Carbonated Soft Drinks
1035878,456,GROCERY,National,COFFEE,FLAVORED BEAN COFFEE,12 OZ,Coffee
1036081,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1036093,5769,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,PROCESSED OTHER,5 GAL,Carbonated Soft Drinks
1036328,869,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1036400,5744,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ,Carbonated Soft Drinks
1036419,69,GROCERY,Private,TEAS,TEA BAGS & BULK TEA,100 CT,Tea
1036483,1875,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - UNFLAVORED,12 OZ,Carbonated Soft Drinks
1036501,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1036693,69,GROCERY,Private,TEAS,TEA BAGS & BULK TEA,100 CT,Tea
1037340,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1037553,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
1037834,69,GROCERY,Private,CANNED JUICES,CRANBERRY JUICE (50% AND UNDER,48 OZ,Juice
1037894,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1037986,456,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED W/SWEE,10.5 OZ,Coffee
1038134,869,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,24 CT,Tea
1038198,5747,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,16.9 OZ,Carbonated Soft Drinks
1038200,1590,GROCERY,National,COFFEE,INSTANT DECAFFINATED,13 OZ,Coffee
1038443,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1038462,170,GROCERY,National,CANNED JUICES,FRUIT DRINKS: CANNED & GLASS (,128 OZ,Juice
1038845,2024,GROCERY,National,COFFEE,DECAF BEAN: REGULAR,11 OZ,Coffee
1038978,1988,NUTRITION,National,JUICE,NON-CARB JCE(OVER 50% JCE),32 OZ,Juice
1038985,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1 GA,Juice
1039081,5972,NUTRITION,National,WATER,NON-CARB WATER FLVR - DRNK/MNR,20 OZ,Water
1039423,16,GROCERY,Private,CANNED JUICES,GRAPEFRUIT JUICE (OVER 50% JUI,6 OZ,Juice
1039578,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24 PK,Carbonated Soft Drinks
1039870,69,GROCERY,Private,CANNED JUICES,PINEAPPLE JUICE (OVER 50% JUIC,46 OZ,Juice
1039982,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1040175,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,12 OZ,Juice
1040197,869,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1040416,1208,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS POWDERED,8 QT/2 LB,Energy/Sports Drinks
1040669,1543,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,GAL,Juice
1040720,1046,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,,Juice
1040879,1551,NUTRITION,National,WATER,NON-CARB WATER FLVR - DRNK/MNR,24 OZ,Water
1040963,612,GROCERY,National,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,48 OZ,Juice
1041466,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
1041559,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1041799,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1042371,1387,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,14 OZ,Carbonated Soft Drinks
1042460,69,GROCERY,Private,COFFEE,GROUND COFFEE,12 OZ,Coffee
1042717,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1042786,2292,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,1/3LTR,Carbonated Soft Drinks
1042915,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE OTH,64 OZ,Juice
1042966,2224,GROCERY,National,SOFT DRINKS,MIXERS(TONIC WTR/GNGR ALE)FLAV,10 OZ,Carbonated Soft Drinks
1043006,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1043035,69,GROCERY,Private,SOFT DRINKS,MIXERS(CLUB SODA/SELTZERS)FLAV,1 LTR,Carbonated Soft Drinks
1043068,456,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED W/SWEE,16 OZ,Coffee
1043084,2292,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,.5 LTR,Carbonated Soft Drinks
1043509,2201,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1043663,531,GROCERY,National,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,46 OZ,Juice
1043666,5202,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,6/500 ML,Carbonated Soft Drinks
1043743,1551,NUTRITION,National,WATER,NON-CARB WATER FLVR - DRNK/MNR,24 OZ,Water
1043847,69,GROCERY,Private,CANNED JUICES,GRAPE JUICE (OVER 50% JUICE),64 OZ,Juice
1044068,69,GROCERY,Private,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ,Juice
1044300,1543,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,PINT,Juice
1044487,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,46 OZ,Juice
1044548,69,GROCERY,Private,COFFEE,FLAVORED BEAN COFFEE,12 OZ,Coffee
1044800,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,8 OZ,Carbonated Soft Drinks
1044873,69,GROCERY,Private,COFFEE,GROUND COFFEE,11.5 OZ,Coffee
1045049,2024,GROCERY,National,COFFEE,GROUND DECAFFINATED,11 OZ,Coffee
1045157,2155,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,TEA BAGS (SUPPLEMENT),16 CT,Tea
1045288,2442,NUTRITION,National,NON-DAIRY BEVERAGES,SOY/RICE MILK,64 OZ,Other Beverages
1045796,436,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,20 OZ,Carbonated Soft Drinks
1045988,2525,GROCERY,National,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,750 ML,Juice
1046251,1551,NUTRITION,National,BEVERAGE,CAN/BTL BEVERAGE,12 OZ,Other Beverages
1046336,2224,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,MIXERS(CLUB SODA/SELTZERS)FLAV,67.6 OZ,Carbonated Soft Drinks
1046446,436,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,20 OZ,Carbonated Soft Drinks
1046597,1551,NUTRITION,National,WATER,NON-CARB WATER FLVR - DRNK/MNR,24 OZ,Water
1046640,5133,GROCERY,National,CANNED JUICES,FRUIT DRINKS: CANNED & GLASS (,12 OZ,Juice
1046905,2572,NUTRITION,National,BEVERAGE,TEA SWEETENED,16 OZ,Other Beverages
1047557,1647,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1047672,1046,GROCERY,National,CANNED JUICES,FRUIT DRINKS: CANNED & GLASS (,24 CT,Juice
1047769,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,128 OZ,Juice
1047971,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 PK,Carbonated Soft Drinks
1047987,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 3 LITER BTL CARB (EXC,,Carbonated Soft Drinks
1048237,531,GROCERY,National,CANNED JUICES,GRAPE JUICE (OVER 50% JUICE),64 OZ,Juice
1048257,2,GROCERY,National,COFFEE,FLAVORED BEAN COFFEE,1 LB,Coffee
1048267,2024,GROCERY,National,COFFEE,GROUND FLVR REG COFFEE,1.75 OZ,Coffee
1048299,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,46 OZ,Juice
1048383,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ,Juice
1048435,2,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,16.9 OZ,Carbonated Soft Drinks
1048439,2155,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,TEA BAGS (SUPPLEMENT),16 CT,Tea
1048483,2044,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ,Juice
1048557,5732,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,12.7 OZ,Coffee
1048628,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,46 OZ,Juice
1048800,1988,NUTRITION,National,BEVERAGE,CAN/BTL BEVERAGE,12 OZ,Other Beverages
1048831,2572,GROCERY,National,SOFT DRINKS,TEA SWEETENED,128 OZ,Carbonated Soft Drinks
1049412,1535,GROCERY,National,TEAS,TEA BAGS & BULK TEA,20 CT,Tea
1049419,2572,DELI,National,SERVICE BEVERAGE,TEA SWEETENED,16 OZ,Other Beverages
1049478,69,GROCERY,Private,SOFT DRINKS,MIXERS(CLUB SODA/SELTZERS)FLAV,1 LTR,Carbonated Soft Drinks
1049536,1988,NUTRITION,National,JUICE,NON-CARB JCE(OVER 50% JCE),32 OZ,Juice
1049658,1291,NUTRITION,National,NON-DAIRY BEVERAGES,MISC,32 OZ,Other Beverages
1049735,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
1049752,188,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,26 OZ,Other Beverages
1050370,103,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,9.5 OZ,Coffee
1050479,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1050741,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
1051399,1015,NUTRITION,National,BEVERAGE,CAN/BTL BEVERAGE,12 OZ,Other Beverages
1051505,2442,NUTRITION,National,NON-DAIRY BEVERAGES,SOY/RICE MILK,64 OZ,Other Beverages
1051567,456,GROCERY,National,COFFEE,GROUND COFFEE,27.8 OZ,Coffee
1051626,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1051688,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LITER,Carbonated Soft Drinks
1051718,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,89 OZ,Juice
1051757,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 PK,Carbonated Soft Drinks
1052079,5744,NUTRITION,National,BEVERAGE,ENERGY DRINK,16OZ CAN,Other Beverages
1052297,1046,GROCERY,National,COFFEE,GROUND COFFEE,5.3 OZ,Coffee
1052325,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
1052635,1046,GROCERY,National,COFFEE,INSTANT COFFEE REGULAR,4 OZ,Coffee
1053012,531,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,8.47 OZ,Coffee
1053329,103,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,9.5 OZ,Coffee
1053530,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE OTH,64 OZ,Juice
1053626,1046,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,20 OZ,Carbonated Soft Drinks
1053634,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
1053690,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR,Carbonated Soft Drinks
1053700,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,18CT,Tea
1053715,1998,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - UNFLAVORED,44 OZ,Carbonated Soft Drinks
1054354,2733,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,12 OZ,Carbonated Soft Drinks
1054386,1988,NUTRITION,National,JUICE,DRINKS - CARB JUICE (OVER 50%,12 OZ,Juice
1054539,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
1054567,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,96 OZ,Juice
1054593,2201,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
1054654,69,GROCERY,Private,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,46 OZ,Juice
1054851,69,GROCERY,Private,COFFEE,REGULAR BEAN,12 OZ,Coffee
1054889,5769,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,GAL,Carbonated Soft Drinks
1055194,5732,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,12.7 OZ,Coffee
