product_id,total_revenue,units_sold,avg_selling_price,promo_revenue,non_promo_revenue,promo_units,non_promo_units,promo_weeks,non_promo_weeks,promo_velocity,non_promo_velocity,promotion_lift,beverage_category,category_avg_lift,lift_index_vs_category
932298,616.51,578,1.075235655737705,605.39,11.120000000000001,570,8,94,4,6.0638297872340425,2.0,3.0319148936170213,Carbonated Soft Drinks,1.8416478312836793,1.646305467372496
932313,48.18,42,1.1658823529411766,46.59,1.59,41,1,27,1,1.5185185185185186,1.0,1.5185185185185186,Carbonated Soft Drinks,1.8416478312836793,0.8245433750816894
932354,9.81,11,0.9128571428571428,0.0,9.81,0,11,0,7,0.0,1.5714285714285714,0.0,Coffee,1.311586973965421,0.0
932470,69.74000000000001,16,4.358750000000001,46.290000000000006,23.450000000000003,11,5,11,4,1.0,1.25,0.8,Coffee,1.311586973965421,0.6099481131482262
932956,87.36,27,3.2355555555555555,78.18,9.18,25,2,23,2,1.0869565217391304,1.0,1.0869565217391304,Carbonated Soft Drinks,1.8416478312836793,0.5902086725134044
933079,61.38,16,3.826,13.5,47.88000000000001,4,12,3,10,1.3333333333333333,1.2,1.1111111111111112,Coffee,1.311586973965421,0.847150157150314
933844,5.25,7,0.75,0.0,5.25,0,7,0,7,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
933934,51.17,38,1.3762857142857143,46.79,4.38,36,2,24,2,1.5,1.0,1.5,Juice,1.520044946049398,0.9868129254325703
934087,200.33,27,7.473333333333334,125.82,74.51,18,9,13,7,1.3846153846153846,1.2857142857142858,1.0769230769230769,Coffee,1.311586973965421,0.8210839984687658
934103,2.2199999999999998,3,0.74,0.0,2.2199999999999998,0,3,0,2,0.0,1.5,0.0,Coffee,1.311586973965421,0.0
934131,180.31,151,1.1917021276595745,30.669999999999998,149.63999999999996,35,116,15,59,2.3333333333333335,1.9661016949152543,1.1867816091954022,Carbonated Soft Drinks,1.8416478312836793,0.644412894276417
934172,954.04,408,2.364045584045584,869.96,84.07999999999998,375,33,89,22,4.213483146067416,1.5,2.808988764044944,Juice,1.520044946049398,1.847964279836274
934260,18.82,18,1.0429411764705883,0.0,18.82,0,18,0,14,0.0,1.2857142857142858,0.0,Juice,1.520044946049398,0.0
934399,1826.43,435,4.222164179104478,1746.8800000000006,79.55000000000001,420,15,95,4,4.421052631578948,3.75,1.1789473684210527,Juice,1.520044946049398,0.7756003343750728
934427,1061.31,557,1.9100940337224384,558.59,502.72,308,249,66,57,4.666666666666667,4.368421052631579,1.068273092369478,Carbonated Soft Drinks,1.8416478312836793,0.5800637202308447
934519,84.93,71,1.2014285714285713,17.439999999999998,67.49000000000001,20,51,11,31,1.8181818181818181,1.6451612903225807,1.105169340463458,Carbonated Soft Drinks,1.8416478312836793,0.600098086990456
934589,30.490000000000002,12,2.5490000000000004,27.5,2.99,11,1,6,1,1.8333333333333333,1.0,1.8333333333333333,Juice,1.520044946049398,1.206104686639808
934697,332.0,174,1.906128048780488,182.73999999999998,149.26000000000005,100,74,47,41,2.127659574468085,1.8048780487804879,1.178838412880966,Carbonated Soft Drinks,1.8416478312836793,0.6400998023923407
934913,41.18,22,1.897142857142857,28.64,12.54,16,6,5,4,3.2,1.5,2.1333333333333333,Tea,1.2953467409932147,1.6469206783178283
935086,68.54,30,2.2944827586206897,24.62,43.92,12,18,11,15,1.0909090909090908,1.2,0.9090909090909091,Tea,1.2953467409932147,0.7018127890558927
935248,1.29,1,1.29,0.0,1.29,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
935516,37.19,34,1.1139285714285714,23.0,14.189999999999998,23,11,14,10,1.6428571428571428,1.1,1.4935064935064932,Juice,1.520044946049398,0.982541008006455
935519,38.900000000000006,10,3.8900000000000006,0.0,38.900000000000006,0,10,0,9,0.0,1.1111111111111112,0.0,Coffee,1.311586973965421,0.0
935578,879.22,204,4.327087912087912,858.0600000000002,21.16,200,4,82,2,2.4390243902439024,2.0,1.2195121951219512,Juice,1.520044946049398,0.802286931245992
935772,2.0,1,2.0,2.0,0.0,1,0,1,0,1.0,0.0,,Other Beverages,1.592246006372412,
935959,321.09000000000003,300,1.0704744525547445,241.11,79.98,238,62,66,22,3.606060606060606,2.8181818181818183,1.2795698924731183,Carbonated Soft Drinks,1.8416478312836793,0.6947961878147044
935993,526.13,191,2.7661988304093565,351.46000000000004,174.67000000000002,138,53,43,30,3.2093023255813953,1.7666666666666666,1.8165862220272049,Coffee,1.311586973965421,1.3850291731206976
936350,1.25,1,1.25,0.0,1.25,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
936560,4.39,1,4.39,0.0,4.39,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
936640,36.92,7,5.274285714285715,29.940000000000005,6.98,6,1,2,1,3.0,1.0,3.0,Carbonated Soft Drinks,1.8416478312836793,1.628975936136996
937006,103.88,57,1.8252727272727274,97.31,6.57,54,3,34,3,1.588235294117647,1.0,1.588235294117647,Tea,1.2953467409932147,1.226108225585883
937075,6.29,3,2.145,4.0,2.29,2,1,1,1,2.0,1.0,2.0,Other Beverages,1.592246006372412,1.2560873081142576
937248,25.13,7,3.59,0.0,25.13,0,7,0,7,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
937334,43.690000000000005,11,3.97,0.0,43.690000000000005,0,11,0,10,0.0,1.1,0.0,Other Beverages,1.592246006372412,0.0
937502,58.0,91,0.624484126984127,20.08,37.92,31,60,7,33,4.428571428571429,1.8181818181818181,2.435714285714286,Carbonated Soft Drinks,1.8416478312836793,1.3225733195778946
937614,182.17,141,1.2912857142857144,101.55,80.62,83,58,40,40,2.075,1.45,1.4310344827586208,Juice,1.520044946049398,0.9414422162172797
937626,972.63,875,1.1354264705882353,589.15,383.47999999999996,653,222,50,62,13.06,3.5806451612903225,3.6473873873873877,Juice,1.520044946049398,2.3995260119557384
937876,3.01,7,0.43,0.0,3.0100000000000002,0,7,0,5,0.0,1.4,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
938019,2.5,1,2.5,0.0,2.5,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
938339,2.0,1,2.0,2.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
938511,72.64,31,2.3065384615384614,42.730000000000004,29.910000000000004,20,11,9,6,2.2222222222222223,1.8333333333333333,1.2121212121212122,Juice,1.520044946049398,0.7974245862081376
938512,915.0600000000001,179,5.152865853658537,805.71,109.35,163,16,60,10,2.716666666666667,1.6,1.6979166666666667,Energy/Sports Drinks,1.4467617422146801,1.1735979858490884
938599,86.64,84,1.046865671641791,85.25,1.39,83,1,41,1,2.024390243902439,1.0,2.024390243902439,Carbonated Soft Drinks,1.8416478312836793,1.0992276642225258
938849,393.68,356,1.1121698113207548,333.39,60.29,315,41,54,19,5.833333333333333,2.1578947368421053,2.703252032520325,Water,2.625169268541402,1.029743896865861
938858,110.54,30,3.665,51.40999999999999,59.13000000000001,15,15,14,9,1.0714285714285714,1.6666666666666667,0.6428571428571428,Carbonated Soft Drinks,1.8416478312836793,0.34906627202935625
939093,101.66,14,7.261428571428572,49.23000000000001,52.43000000000001,7,7,6,7,1.1666666666666667,1.0,1.1666666666666667,Coffee,1.311586973965421,0.8895076650078297
939103,19.82,8,2.4775,8.96,10.86,4,4,3,4,1.3333333333333333,1.0,1.3333333333333333,Tea,1.2953467409932147,1.0293254239486427
939276,17.98,17,1.07,15.0,2.98,15,2,10,2,1.5,1.0,1.5,Water,2.625169268541402,0.5713917262308311
939383,118.47,43,2.7724324324324323,78.5,39.97,30,13,17,12,1.7647058823529411,1.0833333333333333,1.6289592760180995,Juice,1.520044946049398,1.0716520457186283
939401,13.48,12,1.1081818181818184,3.16,10.32,4,8,3,7,1.3333333333333333,1.1428571428571428,1.1666666666666667,Carbonated Soft Drinks,1.8416478312836793,0.6334906418310541
939421,2.9699999999999998,3,0.9899999999999999,0.0,2.9699999999999998,0,3,0,3,0.0,1.0,0.0,Water,2.625169268541402,0.0
939527,451.15,213,2.122182320441989,442.3499999999999,8.8,209,4,73,4,2.863013698630137,1.0,2.863013698630137,Juice,1.520044946049398,1.8835059489991524
939602,109.89,111,0.99,0.99,108.89999999999998,1,110,1,66,1.0,1.6666666666666667,0.6,Carbonated Soft Drinks,1.8416478312836793,0.3257951872273992
939718,35.71,14,2.5507142857142857,14.78,20.93,7,7,7,6,1.0,1.1666666666666667,0.8571428571428571,Tea,1.2953467409932147,0.6617092011098417
939762,15.76,4,3.94,3.49,12.27,1,3,1,3,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
939789,365.01,80,4.557215189873418,242.75,122.26,55,25,37,16,1.4864864864864864,1.5625,0.9513513513513513,Coffee,1.311586973965421,0.7253437021222148
940501,59.2,20,2.958421052631579,2.99,56.21000000000001,1,19,1,16,1.0,1.1875,0.8421052631578947,Other Beverages,1.592246006372412,0.5288788665744242
940510,127.11,73,1.7594999999999998,52.71,74.4,33,40,17,25,1.9411764705882353,1.6,1.213235294117647,Water,2.625169268541402,0.4621550726867016
940608,4.94,1,4.94,0.0,4.94,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
940731,436.38,280,1.6103097345132744,222.44,213.94,174,106,41,48,4.2439024390243905,2.2083333333333335,1.9217671421997238,Coffee,1.311586973965421,1.4652228028687253
940842,54.04,65,0.827479674796748,22.890000000000004,31.150000000000002,30,35,17,17,1.7647058823529411,2.0588235294117645,0.8571428571428572,Carbonated Soft Drinks,1.8416478312836793,0.46542169603914174
940848,13.48,5,2.745,7.5,5.98,3,2,2,2,1.5,1.0,1.5,Juice,1.520044946049398,0.9868129254325703
941145,188.09,38,4.947500000000001,18.96,169.13,4,34,2,24,2.0,1.4166666666666667,1.4117647058823528,Coffee,1.311586973965421,1.076379023202752
941354,19.56,4,4.89,0.0,19.56,0,4,0,4,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
941472,210.94,106,1.99,0.0,210.94,0,106,0,62,0.0,1.7096774193548387,0.0,Juice,1.520044946049398,0.0
941638,11.64,4,2.91,0.0,11.64,0,4,0,3,0.0,1.3333333333333333,0.0,Coffee,1.311586973965421,0.0
941797,1088.54,215,5.1115306122448985,1011.6499999999999,76.89,204,11,68,8,3.0,1.375,2.1818181818181817,Energy/Sports Drinks,1.4467617422146801,1.5080701390944224
942045,710.75,145,4.947037037037037,699.5700000000002,11.18,143,2,33,1,4.333333333333333,2.0,2.1666666666666665,Carbonated Soft Drinks,1.8416478312836793,1.176482620543386
942056,14.56,5,2.912,7.98,6.58,3,2,3,2,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
942166,341.22,101,3.3834782608695657,79.47,261.7500000000001,26,75,12,45,2.1666666666666665,1.6666666666666667,1.2999999999999998,Carbonated Soft Drinks,1.8416478312836793,0.7058895723260316
942294,39.63,20,1.9815,28.490000000000002,11.14,15,5,13,5,1.1538461538461537,1.0,1.1538461538461537,Other Beverages,1.592246006372412,0.7246657546813023
942475,390.39,181,2.209403973509934,380.52000000000004,9.870000000000001,178,3,63,3,2.8253968253968256,1.0,2.8253968253968256,Coffee,1.311586973965421,2.154181828182227
942676,20.23,7,2.89,0.0,20.23,0,7,0,6,0.0,1.1666666666666667,0.0,Tea,1.2953467409932147,0.0
942711,32.72,30,1.1004,32.72,0.0,30,0,19,0,1.5789473684210527,0.0,,Carbonated Soft Drinks,1.8416478312836793,
943141,207.55,255,0.8218709677419355,122.89000000000001,84.66000000000001,159,96,54,28,2.9444444444444446,3.4285714285714284,0.8587962962962964,Carbonated Soft Drinks,1.8416478312836793,0.4663195002367482
943169,534.71,174,3.1035374149659867,440.3599999999999,94.34999999999998,149,25,60,9,2.4833333333333334,2.7777777777777777,0.894,Juice,1.520044946049398,0.5881405035578119
943222,6.16,6,1.1320000000000001,1.0,5.16,2,4,1,2,2.0,2.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
943291,12.08,3,4.026666666666666,7.82,4.26,2,1,2,1,1.0,1.0,1.0,Coffee,1.311586973965421,0.7624351414352826
943553,2.17,1,2.17,0.0,2.17,0,1,0,1,0.0,1.0,0.0,Tea,1.2953467409932147,0.0
943588,61.080000000000005,12,5.090000000000001,4.59,56.489999999999995,1,11,1,11,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
943815,3.4299999999999997,2,1.7149999999999999,1.64,1.79,1,1,1,1,1.0,1.0,1.0,Other Beverages,1.592246006372412,0.6280436540571288
943827,58.4,42,1.3975,35.53,22.869999999999997,29,13,21,11,1.380952380952381,1.1818181818181819,1.1684981684981683,Coffee,1.311586973965421,0.8909040663657697
943986,26.45,16,1.6510000000000002,8.549999999999999,17.9,6,10,4,6,1.5,1.6666666666666667,0.8999999999999999,Other Beverages,1.592246006372412,0.5652392886514158
944027,6.76,4,1.69,0.0,6.76,0,4,0,4,0.0,1.0,0.0,Juice,1.520044946049398,0.0
944040,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
944077,3.19,1,3.19,3.19,0.0,1,0,1,0,1.0,0.0,,Coffee,1.311586973965421,
944133,20.060000000000002,8,2.5075000000000003,8.5,11.56,4,4,4,4,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
944373,20.74,10,2.074,11.98,8.76,6,4,6,4,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
945084,9.98,2,4.99,0.0,9.98,0,2,0,2,0.0,1.0,0.0,Juice,1.520044946049398,0.0
945266,38.95,5,7.790000000000001,6.99,31.96,1,4,1,4,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
945346,2.58,2,1.29,0.0,2.58,0,2,0,2,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
945435,196.14,76,2.5877142857142856,182.48000000000002,13.66,72,4,48,4,1.5,1.0,1.5,Juice,1.520044946049398,0.9868129254325703
945604,19.86,19,1.0859999999999999,17.38,2.48,17,2,6,2,2.8333333333333335,1.0,2.8333333333333335,Carbonated Soft Drinks,1.8416478312836793,1.538477273018274
945649,139.94,54,2.5987999999999998,130.06999999999996,9.870000000000001,51,3,39,3,1.3076923076923077,1.0,1.3076923076923077,Juice,1.520044946049398,0.86029844781301
945652,372.65,185,2.013779761904762,363.42999999999995,9.22,181,4,75,3,2.4133333333333336,1.3333333333333333,1.8100000000000003,Juice,1.520044946049398,1.1907542633553017
945929,89.95,27,3.3363636363636364,40.69,49.26,13,14,8,12,1.625,1.1666666666666667,1.3928571428571428,Other Beverages,1.592246006372412,0.8747750895795722
946783,10.5,3,3.5,3.5,7.0,1,2,1,2,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
946896,30.12,14,2.1514285714285717,20.0,10.12,10,4,8,4,1.25,1.0,1.25,Tea,1.2953467409932147,0.9649925849518525
947399,9.4,2,4.7,0.0,9.4,0,2,0,1,0.0,2.0,0.0,Other Beverages,1.592246006372412,0.0
947412,316.25,85,3.7156410256410255,172.32,143.93,48,37,29,29,1.6551724137931034,1.2758620689655173,1.2972972972972971,Other Beverages,1.592246006372412,0.8147593349930319
947455,2.78,2,1.39,0.0,2.78,0,2,0,2,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
947658,361.99,191,1.8939473684210526,68.34,293.6499999999999,36,155,22,67,1.6363636363636365,2.3134328358208953,0.7073313782991203,Carbonated Soft Drinks,1.8416478312836793,0.3840752647079604
947797,457.84,248,1.8440381791483111,242.49,215.34999999999994,134,114,41,42,3.268292682926829,2.7142857142857144,1.2041078305519897,Juice,1.520044946049398,0.7921527805355164
947798,2177.12,1127,1.9375622750179984,1096.3200000000002,1080.8,593,534,88,59,6.738636363636363,9.05084745762712,0.744530983997276,Carbonated Soft Drinks,1.8416478312836793,0.40427435221332053
948478,128.72,156,0.8329621212121213,62.86000000000001,65.86,82,74,34,32,2.411764705882353,2.3125,1.0429252782193958,Carbonated Soft Drinks,1.8416478312836793,0.5663000604694591
948603,2.89,1,2.89,2.89,0.0,1,0,1,0,1.0,0.0,,Tea,1.2953467409932147,
948672,2.24,1,2.24,0.0,2.24,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
948966,331.56,44,7.489999999999999,91.85999999999997,239.70000000000007,14,30,9,18,1.5555555555555556,1.6666666666666667,0.9333333333333333,Carbonated Soft Drinks,1.8416478312836793,0.5067925134648432
949257,659.0500000000001,233,2.8066666666666666,76.0,583.0500000000001,38,195,12,63,3.1666666666666665,3.0952380952380953,1.023076923076923,Juice,1.520044946049398,0.6730570209360607
949429,14.06,4,3.5233333333333334,3.59,10.47,1,3,1,2,1.0,1.5,0.6666666666666666,Carbonated Soft Drinks,1.8416478312836793,0.361994652474888
949494,7.99,4,1.9975,2.0,5.99,1,3,1,3,1.0,1.0,1.0,Tea,1.2953467409932147,0.771994067961482
949875,146.59,74,1.9801694915254238,47.919999999999995,98.67,25,49,11,27,2.272727272727273,1.8148148148148149,1.2523191094619666,Carbonated Soft Drinks,1.8416478312836793,0.6799992312260187
949877,42.51,16,2.628,14.499999999999998,28.009999999999998,7,9,7,7,1.0,1.2857142857142858,0.7777777777777777,Juice,1.520044946049398,0.5116807761502216
950093,116.04,56,1.9536666666666669,78.66,37.379999999999995,43,13,17,7,2.5294117647058822,1.8571428571428572,1.3619909502262442,Juice,1.520044946049398,0.8960201826702975
950118,218.29,94,2.3244827586206895,79.50000000000001,138.79000000000002,43,51,24,32,1.7916666666666667,1.59375,1.1241830065359477,Juice,1.520044946049398,0.7395722142675473
950173,44.900000000000006,10,4.434444444444445,2.49,42.410000000000004,1,9,1,8,1.0,1.125,0.8888888888888888,Energy/Sports Drinks,1.4467617422146801,0.6143989455569869
950206,719.03,301,2.3833783783783784,685.13,33.9,291,10,89,3,3.269662921348315,3.3333333333333335,0.9808988764044944,Juice,1.520044946049398,0.6453091265188269
950300,54.379999999999995,13,4.109090909090909,18.46,35.92,5,8,5,4,1.0,2.0,0.5,Carbonated Soft Drinks,1.8416478312836793,0.27149598935616603
950368,93.36,44,2.131904761904762,24.659999999999997,68.7,14,30,11,26,1.2727272727272727,1.1538461538461537,1.103030303030303,Tea,1.2953467409932147,0.8515328507211498
951188,236.95,55,4.315806451612903,0.0,236.95000000000005,0,55,0,31,0.0,1.7741935483870968,0.0,Coffee,1.311586973965421,0.0
951259,12.06,5,2.412,6.48,5.58,3,2,3,2,1.0,1.0,1.0,Other Beverages,1.592246006372412,0.6280436540571288
951651,96.85,37,2.616969696969697,35.92,60.93,14,23,12,16,1.1666666666666667,1.4375,0.8115942028985508,Coffee,1.311586973965421,0.618787940875012
952568,410.61,103,4.081190476190476,162.74999999999997,247.85999999999999,49,54,25,37,1.96,1.4594594594594594,1.342962962962963,Carbonated Soft Drinks,1.8416478312836793,0.7292181165966355
952585,3.79,1,3.79,0.0,3.79,0,1,0,1,0.0,1.0,0.0,Tea,1.2953467409932147,0.0
952893,112.45,75,1.4983333333333333,0.0,112.45,0,75,0,49,0.0,1.530612244897959,0.0,Juice,1.520044946049398,0.0
953386,14.4,40,0.35480000000000006,4.38,10.02,12,28,5,20,2.4,1.4,1.7142857142857144,Other Beverages,1.592246006372412,1.076646264097935
953571,134.1,90,1.49,0.0,134.10000000000002,0,90,0,20,0.0,4.5,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
953807,17.5,7,2.5,10.0,7.5,4,3,1,1,4.0,3.0,1.3333333333333333,Juice,1.520044946049398,0.8771670448289514
954077,273.64,258,1.0687272727272727,238.66,34.980000000000004,233,25,41,17,5.682926829268292,1.4705882352941178,3.8643902439024385,Water,2.625169268541402,1.4720537415286645
954102,275.04,122,2.281141975308642,265.17,9.870000000000001,119,3,63,3,1.8888888888888888,1.0,1.8888888888888888,Coffee,1.311586973965421,1.4401552671555338
954318,24.96,22,1.16,24.959999999999997,0.0,22,0,18,0,1.2222222222222223,0.0,,Carbonated Soft Drinks,1.8416478312836793,
954837,3.89,1,3.89,0.0,3.89,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
955043,265.28,451,0.5870316301703162,67.69999999999999,197.57999999999998,116,335,45,78,2.577777777777778,4.294871794871795,0.6001990049751245,Carbonated Soft Drinks,1.8416478312836793,0.32590324533261567
955206,100.25,28,3.5858333333333334,63.65,36.60000000000001,18,10,13,9,1.3846153846153846,1.1111111111111112,1.2461538461538462,Coffee,1.311586973965421,0.9501114839424291
955215,41.86,15,2.7906666666666666,4.29,37.57,2,13,2,12,1.0,1.0833333333333333,0.9230769230769231,Tea,1.2953467409932147,0.7126099088875218
955813,19.75,8,2.46875,10.78,8.97,5,3,4,3,1.25,1.0,1.25,Tea,1.2953467409932147,0.9649925849518525
955879,114.57,61,1.9315040650406503,57.33,57.23999999999999,35,26,18,21,1.9444444444444444,1.2380952380952381,1.5705128205128205,Other Beverages,1.592246006372412,0.9863506105384394
956131,6.029999999999999,2,3.0149999999999997,2.44,3.59,1,1,1,1,1.0,1.0,1.0,Coffee,1.311586973965421,0.7624351414352826
956405,19.98,17,1.1803846153846154,8.370000000000001,11.610000000000001,8,9,6,7,1.3333333333333333,1.2857142857142858,1.037037037037037,Carbonated Soft Drinks,1.8416478312836793,0.5631027927387147
956576,16.18,8,2.027142857142857,0.0,16.18,0,8,0,7,0.0,1.1428571428571428,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
956666,304.25,47,6.506363636363637,143.85000000000002,160.39999999999998,27,20,8,18,3.375,1.1111111111111112,3.0374999999999996,Carbonated Soft Drinks,1.8416478312836793,1.6493381353387082
956671,89.04,56,1.59,0.0,89.04,0,56,0,47,0.0,1.1914893617021276,0.0,Coffee,1.311586973965421,0.0
